iteration,fidelity,n_samples,water_shielding_mm,veto_thickness_mm,y_cnp,y_cnp_err,y_raw,log_prop,bce
0.00000,0.00000,5000.00000,106.20000,20.00000,0.26887,0.00980,0.22880,0.58351,0.12029
0.00000,0.00000,9000.00000,16.20000,110.00000,0.26788,0.00731,0.24156,0.56965,0.08602
0.00000,0.00000,1000.00000,66.20000,60.00000,0.26115,0.02192,0.23500,0.58035,0.11232
0.00000,0.00000,4000.00000,106.20000,20.00000,0.26787,0.01096,0.23125,0.58556,0.12830
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25970,0.00490,0.22912,0.58842,0.13524
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26265,0.00490,0.23377,0.58813,0.13493
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26396,0.00490,0.23552,0.58827,0.13414
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26169,0.00490,0.23392,0.58877,0.13657
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26303,0.00490,0.23182,0.58805,0.13306
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25920,0.00490,0.23022,0.58808,0.13495
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25659,0.00490,0.22847,0.58927,0.13854
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25962,0.00490,0.22997,0.58887,0.13680
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26288,0.00490,0.23267,0.58859,0.13527
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26128,0.00490,0.23122,0.58807,0.13437
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26082,0.00490,0.23112,0.58783,0.13360
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26261,0.00490,0.23362,0.58846,0.13476
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26265,0.00490,0.23227,0.58704,0.13099
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26199,0.00490,0.23302,0.58833,0.13555
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26329,0.00490,0.23402,0.58785,0.13270
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26318,0.00490,0.23377,0.58674,0.13032
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26341,0.00490,0.23457,0.58844,0.13405
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26269,0.00490,0.23257,0.58866,0.13595
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26104,0.00490,0.23312,0.58838,0.13588
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26111,0.00490,0.23167,0.58743,0.13688
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26333,0.00490,0.23522,0.58867,0.13619
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25986,0.00490,0.22797,0.58797,0.13288
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26119,0.00490,0.23102,0.58694,0.13058
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26354,0.00490,0.23612,0.58836,0.13455
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26281,0.00490,0.23292,0.58804,0.13452
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25777,0.00490,0.22902,0.58823,0.13439
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26473,0.00490,0.23527,0.58723,0.13074
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25775,0.00490,0.22537,0.58809,0.13444
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26349,0.00490,0.23322,0.58785,0.13426
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26275,0.00490,0.23552,0.58822,0.13392
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26503,0.00490,0.23592,0.58728,0.13169
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26101,0.00490,0.23022,0.58864,0.13594
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26135,0.00490,0.23247,0.58896,0.13712
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26108,0.00490,0.23382,0.58862,0.14111
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26027,0.00490,0.23137,0.58716,0.13152
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25800,0.00490,0.22852,0.58810,0.13522
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26213,0.00490,0.23317,0.58712,0.13109
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26329,0.00490,0.23307,0.58802,0.13405
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26284,0.00490,0.23207,0.58850,0.13460
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26358,0.00490,0.23482,0.58814,0.13912
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26235,0.00490,0.23202,0.58783,0.13327
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26127,0.00490,0.23292,0.58864,0.13473
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25708,0.00490,0.22742,0.58817,0.13449
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26273,0.00490,0.23502,0.58862,0.13617
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25805,0.00490,0.22787,0.58816,0.13651
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25669,0.00490,0.22662,0.58782,0.13427
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26278,0.00490,0.23272,0.58719,0.13259
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26213,0.00490,0.23337,0.58730,0.13155
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26373,0.00490,0.23592,0.58861,0.13516
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25943,0.00490,0.23082,0.58950,0.13905
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26105,0.00490,0.23082,0.58808,0.13506
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25957,0.00490,0.22992,0.58818,0.13459
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25997,0.00490,0.23322,0.58795,0.13336
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25979,0.00490,0.23067,0.58836,0.13616
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26045,0.00490,0.23202,0.58847,0.13540
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25630,0.00490,0.22757,0.58747,0.13378
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26356,0.00490,0.23522,0.58948,0.14322
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26094,0.00490,0.23277,0.58764,0.13121
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25988,0.00490,0.23087,0.58824,0.13516
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25900,0.00490,0.22832,0.58865,0.13608
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26190,0.00490,0.23522,0.58752,0.13324
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26208,0.00490,0.23292,0.58878,0.13516
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25932,0.00490,0.22852,0.58769,0.13368
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26224,0.00490,0.23267,0.58798,0.13439
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26157,0.00490,0.23147,0.58781,0.13846
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26040,0.00490,0.22977,0.58827,0.13562
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26222,0.00490,0.23357,0.58787,0.13331
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26190,0.00490,0.23332,0.58724,0.13155
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25801,0.00490,0.22737,0.58875,0.13628
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25819,0.00490,0.22962,0.58714,0.13134
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26440,0.00490,0.23427,0.58780,0.13177
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25775,0.00490,0.22887,0.58895,0.13803
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26564,0.00490,0.23662,0.58706,0.13121
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26616,0.00490,0.23607,0.58750,0.13184
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26238,0.00490,0.23302,0.58728,0.13075
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25982,0.00490,0.23077,0.58778,0.13303
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26226,0.00490,0.23377,0.58840,0.13501
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26306,0.00490,0.23397,0.58854,0.13557
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26312,0.00490,0.23302,0.58724,0.13216
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26145,0.00490,0.23267,0.58797,0.13387
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26049,0.00490,0.23372,0.58895,0.13616
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26747,0.00490,0.23712,0.58788,0.13198
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26268,0.00490,0.23412,0.58678,0.13096
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26011,0.00490,0.23157,0.58837,0.13645
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26163,0.00490,0.23387,0.58825,0.13526
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25910,0.00490,0.23007,0.58761,0.13312
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26204,0.00490,0.23032,0.58789,0.13303
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26054,0.00490,0.23122,0.58813,0.13380
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26016,0.00490,0.23122,0.58828,0.13452
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26128,0.00490,0.23267,0.58941,0.14391
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26176,0.00490,0.23377,0.58918,0.13741
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26123,0.00490,0.23047,0.58808,0.13400
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26293,0.00490,0.23462,0.58789,0.13384
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26470,0.00490,0.23617,0.58778,0.13245
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25980,0.00490,0.22952,0.58793,0.13457
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25979,0.00490,0.22992,0.58882,0.13758
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26040,0.00490,0.23172,0.58755,0.13199
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26224,0.00490,0.23457,0.58756,0.13221
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26131,0.00490,0.23362,0.58895,0.13599
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25967,0.00490,0.23137,0.58760,0.13312
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25965,0.00490,0.23077,0.58791,0.13506
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26178,0.00490,0.23342,0.58810,0.13426
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26338,0.00490,0.23437,0.58827,0.13451
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26617,0.00490,0.23717,0.58760,0.13282
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25826,0.00490,0.22802,0.58672,0.12880
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26255,0.00490,0.23392,0.58781,0.13271
0.00000,1.00000,19998.00000,116.20000,10.00000,0.25884,0.00490,0.23102,0.58893,0.13660
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26164,0.00490,0.23432,0.58864,0.13616
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25891,0.00490,0.22902,0.58834,0.13601
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25961,0.00490,0.23082,0.58813,0.13421
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26588,0.00490,0.23552,0.58839,0.13458
0.00000,1.00000,19998.00000,76.20000,50.00000,0.26325,0.00490,0.23507,0.58772,0.13311
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26235,0.00490,0.23162,0.58891,0.13632
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26147,0.00490,0.22932,0.58723,0.13204
0.00000,1.00000,19998.00000,76.20000,50.00000,0.25870,0.00490,0.23092,0.58753,0.13373
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26030,0.00490,0.23227,0.58883,0.13633
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25808,0.00490,0.22867,0.58845,0.14035
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26210,0.00490,0.23137,0.58728,0.13118
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26257,0.00490,0.23252,0.58819,0.13371
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25927,0.00490,0.22977,0.58958,0.13929
0.00000,1.00000,19998.00000,116.20000,10.00000,0.26005,0.00490,0.23137,0.58835,0.13364
0.00000,1.00000,19998.00000,26.20000,100.00000,0.25722,0.00490,0.22662,0.58769,0.13405
0.00000,1.00000,19998.00000,26.20000,100.00000,0.26138,0.00490,0.23242,0.58750,0.13206
0.00000,1.00000,18414.00000,26.20000,100.00000,0.26333,0.00511,0.23422,0.58693,0.13027
0.00000,1.00000,13332.00000,76.20000,50.00000,0.25977,0.00600,0.22525,0.58795,0.13126
0.00000,1.00000,13332.00000,116.20000,10.00000,0.26218,0.00600,0.22585,0.58783,0.13206
0.00000,1.00000,13332.00000,76.20000,50.00000,0.25847,0.00600,0.22217,0.58838,0.13389
0.00000,1.00000,13332.00000,76.20000,50.00000,0.25910,0.00600,0.22345,0.58798,0.13393
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25289,0.00600,0.21775,0.58918,0.13816
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25523,0.00600,0.22045,0.58832,0.13432
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25887,0.00600,0.22300,0.58800,0.13365
0.00000,1.00000,13332.00000,116.20000,10.00000,0.26195,0.00600,0.22510,0.58802,0.13357
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25942,0.00600,0.22585,0.58609,0.12774
0.00000,1.00000,13332.00000,76.20000,50.00000,0.26515,0.00600,0.22990,0.58848,0.13274
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25914,0.00600,0.22570,0.58908,0.13478
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25832,0.00600,0.22330,0.58768,0.13279
0.00000,1.00000,13332.00000,76.20000,50.00000,0.26015,0.00600,0.22262,0.58827,0.13396
0.00000,1.00000,13332.00000,76.20000,50.00000,0.26205,0.00600,0.22802,0.58923,0.13650
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25918,0.00600,0.22375,0.58729,0.12999
0.00000,1.00000,13332.00000,116.20000,10.00000,0.26112,0.00600,0.22585,0.58920,0.13665
0.00000,1.00000,13332.00000,116.20000,10.00000,0.26197,0.00600,0.22510,0.58839,0.13461
0.00000,1.00000,13332.00000,116.20000,10.00000,0.26141,0.00600,0.22592,0.58685,0.12946
0.00000,1.00000,13332.00000,116.20000,10.00000,0.26021,0.00600,0.22427,0.58860,0.13364
0.00000,1.00000,13332.00000,116.20000,10.00000,0.25925,0.00600,0.22345,0.58796,0.13352
0.00000,1.00000,12762.00000,76.20000,50.00000,0.25567,0.00614,0.22222,0.58748,0.13251
0.00000,1.00000,6666.00000,116.20000,10.00000,0.25659,0.00849,0.21362,0.58952,0.13578
0.00000,1.00000,6666.00000,116.20000,10.00000,0.26679,0.00849,0.22442,0.58920,0.13252
0.00000,1.00000,6666.00000,116.20000,10.00000,0.26143,0.00849,0.21992,0.59088,0.13943
0.00000,1.00000,6666.00000,116.20000,10.00000,0.25457,0.00849,0.21167,0.59136,0.14257
0.00000,1.00000,6666.00000,116.20000,10.00000,0.25638,0.00849,0.21272,0.59071,0.13992
