iteration,fidelity,n_samples,water_shielding_mm,veto_thickness_mm,y_cnp,y_cnp_err,y_raw,log_prop,bce
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49022,0.02192,0.24700,0.72340,0.50735
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49417,0.02192,0.25600,0.71854,0.50234
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48782,0.02192,0.27300,0.70913,0.47404
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48150,0.02192,0.24600,0.71052,0.47118
0.00000,0.00000,1000.00000,16.20000,110.00000,0.49908,0.02192,0.26100,0.71977,0.50437
0.00000,0.00000,1000.00000,16.20000,110.00000,0.48947,0.02192,0.24800,0.71647,0.49684
0.00000,0.00000,1000.00000,36.20000,90.00000,0.40499,0.02192,0.26600,0.63778,0.29298
0.00000,0.00000,1000.00000,36.20000,90.00000,0.40251,0.02192,0.25700,0.64732,0.31412
0.00000,0.00000,1000.00000,36.20000,90.00000,0.40496,0.02192,0.27300,0.63674,0.29242
0.00000,0.00000,1000.00000,36.20000,90.00000,0.38479,0.02192,0.24500,0.63756,0.28730
0.00000,0.00000,1000.00000,36.20000,90.00000,0.38308,0.02192,0.22600,0.64466,0.30877
0.00000,0.00000,1000.00000,36.20000,90.00000,0.37593,0.02192,0.22000,0.64617,0.31105
0.00000,0.00000,1000.00000,36.20000,90.00000,0.38896,0.02192,0.24200,0.63996,0.29727
0.00000,0.00000,1000.00000,36.20000,90.00000,0.39130,0.02192,0.24600,0.64285,0.30807
0.00000,0.00000,1000.00000,36.20000,90.00000,0.38182,0.02192,0.24300,0.63408,0.28017
0.00000,0.00000,1000.00000,36.20000,90.00000,0.40499,0.02192,0.26600,0.63778,0.29298
0.00000,0.00000,1000.00000,36.20000,90.00000,0.40251,0.02192,0.25700,0.64732,0.31412
0.00000,0.00000,1000.00000,36.20000,90.00000,0.40496,0.02192,0.27300,0.63674,0.29242
0.00000,0.00000,1000.00000,36.20000,90.00000,0.38590,0.02192,0.24100,0.64136,0.30074
0.00000,0.00000,1000.00000,36.20000,90.00000,0.39883,0.02192,0.26400,0.64149,0.29977
0.00000,0.00000,1000.00000,36.20000,90.00000,0.39556,0.02192,0.24800,0.64746,0.31257
0.00000,0.00000,1000.00000,36.20000,90.00000,0.38896,0.02192,0.24200,0.63996,0.29727
0.00000,0.00000,1000.00000,36.20000,90.00000,0.39130,0.02192,0.24600,0.64285,0.30807
0.00000,0.00000,1000.00000,36.20000,90.00000,0.38182,0.02192,0.24300,0.63408,0.28017
