iteration,fidelity,n_samples,water_shielding_mm,veto_thickness_mm,y_cnp,y_cnp_err,y_raw,log_prop,bce
0.00000,1.00000,13332.00000,116.20000,10.00000,0.22052,0.00600,0.22217,0.57255,0.08566
0.00000,1.00000,13332.00000,116.20000,10.00000,0.22072,0.00600,0.22345,0.57290,0.08743
0.00000,1.00000,13332.00000,76.20000,50.00000,0.21569,0.00600,0.21775,0.57293,0.08858
0.00000,1.00000,13332.00000,76.20000,50.00000,0.21783,0.00600,0.22045,0.57295,0.08748
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22100,0.00600,0.22300,0.57274,0.08756
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22290,0.00600,0.22510,0.57202,0.08475
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22231,0.00600,0.22585,0.57132,0.08270
0.00000,1.00000,13332.00000,116.20000,10.00000,0.22730,0.00600,0.22990,0.57259,0.08586
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22263,0.00600,0.22570,0.57295,0.08755
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22123,0.00600,0.22330,0.57231,0.08593
0.00000,1.00000,13332.00000,116.20000,10.00000,0.22017,0.00600,0.22262,0.57203,0.08496
0.00000,1.00000,13332.00000,116.20000,10.00000,0.22384,0.00600,0.22802,0.57418,0.09148
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22187,0.00600,0.22375,0.57148,0.08250
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22228,0.00600,0.22585,0.57364,0.09014
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22195,0.00600,0.22510,0.57213,0.08527
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22307,0.00600,0.22592,0.57143,0.08249
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22149,0.00600,0.22427,0.57276,0.08625
0.00000,1.00000,13332.00000,76.20000,50.00000,0.22113,0.00600,0.22345,0.57249,0.08656
0.00000,1.00000,12762.00000,116.20000,10.00000,0.21833,0.00614,0.22222,0.57264,0.08614
0.00000,1.00000,6666.00000,116.20000,10.00000,0.21805,0.00849,0.21362,0.57412,0.09062
0.00000,1.00000,6666.00000,116.20000,10.00000,0.22863,0.00849,0.22442,0.57331,0.08705
0.00000,1.00000,6666.00000,116.20000,10.00000,0.22366,0.00849,0.21992,0.57509,0.09375
0.00000,1.00000,6666.00000,116.20000,10.00000,0.21522,0.00849,0.21167,0.57592,0.09715
0.00000,1.00000,6666.00000,116.20000,10.00000,0.21771,0.00849,0.21272,0.57494,0.09407
