iteration,fidelity,n_samples,water_shielding_mm,veto_thickness_mm,y_cnp,y_cnp_err,y_raw,log_prop,bce
0.00000,0.00000,15000.00000,56.20000,70.00000,0.33086,0.00566,0.23880,0.66099,0.32897
0.00000,0.00000,10000.00000,96.20000,30.00000,0.32818,0.00693,0.22880,0.66559,0.33911
0.00000,0.00000,15000.00000,46.20000,80.00000,0.33246,0.00566,0.24160,0.66485,0.33872
0.00000,0.00000,15000.00000,86.20000,40.00000,0.33102,0.00566,0.23733,0.66035,0.32771
0.00000,0.00000,10000.00000,106.20000,20.00000,0.32737,0.00693,0.22960,0.66299,0.33175
0.00000,0.00000,15000.00000,46.20000,80.00000,0.33448,0.00566,0.24347,0.66519,0.33906
0.00000,0.00000,15000.00000,56.20000,70.00000,0.33121,0.00566,0.23813,0.66089,0.32895
0.00000,0.00000,10000.00000,106.20000,20.00000,0.31999,0.00693,0.22530,0.66045,0.32711
0.00000,0.00000,15000.00000,66.20000,60.00000,0.33690,0.00566,0.24507,0.66541,0.34101
0.00000,0.00000,15000.00000,56.20000,70.00000,0.32940,0.00566,0.23713,0.66052,0.32780
0.00000,0.00000,10000.00000,96.20000,30.00000,0.32596,0.00693,0.22490,0.66556,0.33788
0.00000,0.00000,11000.00000,66.20000,60.00000,0.33135,0.00661,0.24000,0.66563,0.34083
0.00000,0.00000,14000.00000,56.20000,70.00000,0.32906,0.00586,0.23743,0.65991,0.32645
0.00000,0.00000,10000.00000,96.20000,30.00000,0.32548,0.00693,0.22420,0.66478,0.33662
0.00000,0.00000,10000.00000,66.20000,60.00000,0.33069,0.00693,0.23740,0.66434,0.33803
0.00000,0.00000,10000.00000,56.20000,70.00000,0.33071,0.00693,0.24230,0.65887,0.32397
0.00000,0.00000,7000.00000,96.20000,30.00000,0.31381,0.00829,0.21357,0.65661,0.31702
0.00000,0.00000,8000.00000,36.20000,90.00000,0.32714,0.00775,0.23400,0.66356,0.33535
0.00000,0.00000,10000.00000,16.20000,110.00000,0.33084,0.00693,0.24320,0.65879,0.32404
0.00000,0.00000,5000.00000,106.20000,20.00000,0.32888,0.00980,0.22880,0.66285,0.33203
0.00000,0.00000,1000.00000,66.20000,60.00000,0.34114,0.02192,0.23500,0.66517,0.33622
0.00000,0.00000,9000.00000,56.20000,70.00000,0.32980,0.00731,0.24156,0.65768,0.32136
0.00000,0.00000,4000.00000,106.20000,20.00000,0.32544,0.01096,0.23125,0.66511,0.33720
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32423,0.00490,0.22912,0.66421,0.33729
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32526,0.00490,0.23377,0.66484,0.33913
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32919,0.00490,0.23552,0.66475,0.33805
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32466,0.00490,0.23392,0.66535,0.34096
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32764,0.00490,0.23182,0.66521,0.33827
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32347,0.00490,0.23022,0.66359,0.33627
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32585,0.00490,0.22847,0.66735,0.34413
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32582,0.00490,0.22997,0.66539,0.33991
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32529,0.00490,0.23267,0.66477,0.33842
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32786,0.00490,0.23122,0.66444,0.33702
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32577,0.00490,0.23112,0.66443,0.33747
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32735,0.00490,0.23362,0.66425,0.33724
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32643,0.00490,0.23227,0.66444,0.33729
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32535,0.00490,0.23302,0.66536,0.34001
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32895,0.00490,0.23402,0.66497,0.33789
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32599,0.00490,0.23377,0.66395,0.33628
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32580,0.00490,0.23457,0.66490,0.33898
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32746,0.00490,0.23257,0.66468,0.33834
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32572,0.00490,0.23312,0.66467,0.33938
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32745,0.00490,0.23167,0.66435,0.33741
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32656,0.00490,0.23522,0.66391,0.33704
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32398,0.00490,0.22797,0.66272,0.33363
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32543,0.00490,0.23102,0.66390,0.33650
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32835,0.00490,0.23612,0.66374,0.33623
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32687,0.00490,0.23292,0.66443,0.33835
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32306,0.00490,0.22902,0.66478,0.33788
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32780,0.00490,0.23527,0.66301,0.33456
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32484,0.00490,0.22537,0.66511,0.33830
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32733,0.00490,0.23322,0.66520,0.34031
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32410,0.00490,0.23552,0.66288,0.33445
0.00000,1.00000,19998.00000,76.20000,50.00000,0.33014,0.00490,0.23592,0.66428,0.33718
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32529,0.00490,0.23022,0.66544,0.34002
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32560,0.00490,0.23247,0.66463,0.33783
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32627,0.00490,0.23382,0.66546,0.34042
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32452,0.00490,0.23137,0.66383,0.33689
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32340,0.00490,0.22852,0.66469,0.33862
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32653,0.00490,0.23317,0.66216,0.33207
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32687,0.00490,0.23307,0.66497,0.33924
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32722,0.00490,0.23207,0.66511,0.33876
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32701,0.00490,0.23482,0.66492,0.33912
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32794,0.00490,0.23202,0.66475,0.33899
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32580,0.00490,0.23292,0.66333,0.33397
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32125,0.00490,0.22742,0.66363,0.33507
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32604,0.00490,0.23502,0.66489,0.33957
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32503,0.00490,0.22787,0.66560,0.34137
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32501,0.00490,0.22662,0.66452,0.33757
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32402,0.00490,0.23272,0.66326,0.33508
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32608,0.00490,0.23337,0.66363,0.33596
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32668,0.00490,0.23592,0.66509,0.33971
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32532,0.00490,0.23082,0.66513,0.33908
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32569,0.00490,0.23082,0.66518,0.33890
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32470,0.00490,0.22992,0.66431,0.33751
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32326,0.00490,0.23322,0.66278,0.33397
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32471,0.00490,0.23067,0.66599,0.34162
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32564,0.00490,0.23202,0.66416,0.33722
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32266,0.00490,0.22757,0.66327,0.33516
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32787,0.00490,0.23522,0.66650,0.34352
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32748,0.00490,0.23277,0.66376,0.33490
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32487,0.00490,0.23087,0.66547,0.34022
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32388,0.00490,0.22832,0.66522,0.33927
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32624,0.00490,0.23522,0.66474,0.33831
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32483,0.00490,0.23292,0.66454,0.33865
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32687,0.00490,0.22852,0.66564,0.34018
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32899,0.00490,0.23267,0.66660,0.34252
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32733,0.00490,0.23147,0.66439,0.33746
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32558,0.00490,0.22977,0.66573,0.34131
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32725,0.00490,0.23357,0.66462,0.33821
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32685,0.00490,0.23332,0.66301,0.33382
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32591,0.00490,0.22737,0.66602,0.34058
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32254,0.00490,0.22962,0.66371,0.33642
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32891,0.00490,0.23427,0.66414,0.33626
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32356,0.00490,0.22887,0.66584,0.34151
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32793,0.00490,0.23662,0.66354,0.33574
0.00000,1.00000,19998.00000,116.20000,10.00000,0.33001,0.00490,0.23607,0.66370,0.33569
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32524,0.00490,0.23302,0.66248,0.33261
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32670,0.00490,0.23077,0.66488,0.33814
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32730,0.00490,0.23377,0.66458,0.33832
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32847,0.00490,0.23397,0.66571,0.34106
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32730,0.00490,0.23302,0.66356,0.33518
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32712,0.00490,0.23267,0.66431,0.33790
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32491,0.00490,0.23372,0.66476,0.33892
0.00000,1.00000,19998.00000,76.20000,50.00000,0.33067,0.00490,0.23712,0.66460,0.33731
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32608,0.00490,0.23412,0.66384,0.33648
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32481,0.00490,0.23157,0.66508,0.33964
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32554,0.00490,0.23387,0.66528,0.33967
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32444,0.00490,0.23007,0.66289,0.33437
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32699,0.00490,0.23032,0.66468,0.33743
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32452,0.00490,0.23122,0.66450,0.33768
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32473,0.00490,0.23122,0.66420,0.33760
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32478,0.00490,0.23267,0.66598,0.34291
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32692,0.00490,0.23377,0.66510,0.33906
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32586,0.00490,0.23047,0.66401,0.33615
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32664,0.00490,0.23462,0.66491,0.33944
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32641,0.00490,0.23617,0.66325,0.33515
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32546,0.00490,0.22952,0.66460,0.33852
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32726,0.00490,0.22992,0.66511,0.33889
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32496,0.00490,0.23172,0.66363,0.33543
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32538,0.00490,0.23457,0.66511,0.33959
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32504,0.00490,0.23362,0.66561,0.34067
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32430,0.00490,0.23137,0.66486,0.33856
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32670,0.00490,0.23077,0.66526,0.33914
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32603,0.00490,0.23342,0.66421,0.33782
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32747,0.00490,0.23437,0.66401,0.33696
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32795,0.00490,0.23717,0.66344,0.33541
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32446,0.00490,0.22802,0.66369,0.33439
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32708,0.00490,0.23392,0.66310,0.33439
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32476,0.00490,0.23102,0.66604,0.34124
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32419,0.00490,0.23432,0.66347,0.33586
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32278,0.00490,0.22902,0.66481,0.33913
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32547,0.00490,0.23082,0.66588,0.34033
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32834,0.00490,0.23552,0.66538,0.34081
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32875,0.00490,0.23507,0.66402,0.33743
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32679,0.00490,0.23162,0.66502,0.33846
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32543,0.00490,0.22932,0.66389,0.33621
0.00000,1.00000,19998.00000,116.20000,10.00000,0.32448,0.00490,0.23092,0.66503,0.33935
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32559,0.00490,0.23227,0.66452,0.33838
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32313,0.00490,0.22867,0.66571,0.34087
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32554,0.00490,0.23137,0.66286,0.33318
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32615,0.00490,0.23252,0.66510,0.33930
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32553,0.00490,0.22977,0.66632,0.34205
0.00000,1.00000,19998.00000,76.20000,50.00000,0.32485,0.00490,0.23137,0.66439,0.33712
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32384,0.00490,0.22662,0.66436,0.33772
0.00000,1.00000,19998.00000,26.20000,100.00000,0.32685,0.00490,0.23242,0.66355,0.33539
0.00000,1.00000,18414.00000,26.20000,100.00000,0.32633,0.00511,0.23422,0.66319,0.33497
0.00000,1.00000,13332.00000,116.20000,10.00000,0.32300,0.00600,0.22525,0.66177,0.33046
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32369,0.00600,0.22585,0.66396,0.33538
0.00000,1.00000,13332.00000,116.20000,10.00000,0.32022,0.00600,0.22217,0.66297,0.33364
0.00000,1.00000,13332.00000,116.20000,10.00000,0.32086,0.00600,0.22345,0.66371,0.33580
0.00000,1.00000,13332.00000,76.20000,50.00000,0.31852,0.00600,0.21775,0.66588,0.34070
0.00000,1.00000,13332.00000,76.20000,50.00000,0.31900,0.00600,0.22045,0.66359,0.33567
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32244,0.00600,0.22300,0.66437,0.33600
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32477,0.00600,0.22510,0.66327,0.33389
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32333,0.00600,0.22585,0.66286,0.33283
0.00000,1.00000,13332.00000,116.20000,10.00000,0.32801,0.00600,0.22990,0.66429,0.33563
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32049,0.00600,0.22570,0.66322,0.33365
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32085,0.00600,0.22330,0.66302,0.33385
0.00000,1.00000,13332.00000,116.20000,10.00000,0.32361,0.00600,0.22262,0.66417,0.33547
0.00000,1.00000,13332.00000,116.20000,10.00000,0.32493,0.00600,0.22802,0.66525,0.33868
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32569,0.00600,0.22375,0.66427,0.33559
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32127,0.00600,0.22585,0.66413,0.33648
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32588,0.00600,0.22510,0.66475,0.33701
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32288,0.00600,0.22592,0.66255,0.33221
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32208,0.00600,0.22427,0.66244,0.33163
0.00000,1.00000,13332.00000,76.20000,50.00000,0.32250,0.00600,0.22345,0.66412,0.33634
0.00000,1.00000,12762.00000,116.20000,10.00000,0.31970,0.00614,0.22222,0.66301,0.33408
0.00000,1.00000,6666.00000,116.20000,10.00000,0.31317,0.00849,0.21362,0.66287,0.33193
0.00000,1.00000,6666.00000,116.20000,10.00000,0.31848,0.00849,0.22442,0.66128,0.32798
0.00000,1.00000,6666.00000,116.20000,10.00000,0.31490,0.00849,0.21992,0.66456,0.33634
0.00000,1.00000,6666.00000,116.20000,10.00000,0.31392,0.00849,0.21167,0.66514,0.33788
0.00000,1.00000,6666.00000,116.20000,10.00000,0.31469,0.00849,0.21272,0.66453,0.33547
